Bank,Period,Indicator table,Element,Sub-element,AZN,FS Line,Item,Currency,Amount vs Share,Total,31-60 days,61-90 days,91+ days,31-60 days_share%inLP,61-90 days_share%inLP,91+ days_share%inLP
rabitabank,2022_Q3,Balance Sheet,1.6,ASSETS,12767.87,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,1.7,ASSETS,695.7255,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,2,LIABILITY,779082.6219999999,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,2.1,LIABILITY,0,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,2.1.1,LIABILITY,287964.15,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,2.1.2,LIABILITY,265270.54,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,2.2,LIABILITY,3402.01,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,2.3,LIABILITY,190315.66,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,2.7,LIABILITY,5950,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,2.8,LIABILITY,892156.8119999998,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,3,EQUITY,113074.19,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,3.1,EQUITY,101300.08,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,3.3,EQUITY,2468.81,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,3.4,EQUITY,9305.3,,,,,,,,,,,
rabitabank,2022_Q3,Balance Sheet,3.4.2,EQUITY,3463.22,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1,ASSETS,954989.6015000001,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.1,ASSETS,122362.54,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.10,ASSETS,60383.5975,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.2,ASSETS,117918.63,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.3,ASSETS,607003.5699999999,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.4,ASSETS,45156.85,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.5,ASSETS,610876.76,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.5.1,ASSETS,205604.59,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.5.2,ASSETS,305404.28,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.5.3,ASSETS,99867.89,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.5.4,ASSETS,6098.91,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.5.5,ASSETS,23849.776,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.6,ASSETS,12806.96,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.7,ASSETS,834.04,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,2,LIABILITY,843393.5715,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,2.1,LIABILITY,8500,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,2.1.1,LIABILITY,317031.78,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,2.1.2,LIABILITY,289971.79,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,2.2,LIABILITY,2268.01,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,2.3,LIABILITY,193170.5815,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,2.7,LIABILITY,5950,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,2.8,LIABILITY,954989.6015,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,3,EQUITY,111596.03,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,3.1,EQUITY,101300.08,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,3.3,EQUITY,859.06,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,3.4,EQUITY,9436.89,,,,,,,,,,,
rabitabank,2022_Q4,Balance Sheet,3.4.2,EQUITY,3463.22,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1,ASSETS,924384.1345,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.1,ASSETS,107360.6,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.10,ASSETS,67955.78,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.2,ASSETS,86498.41,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.3,ASSETS,549456.46,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.4,ASSETS,27548.7,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.5,ASSETS,632926.52,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.5.1,ASSETS,215555.06,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.5.2,ASSETS,312192.54,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.5.3,ASSETS,105178.92,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.5.4,ASSETS,6422.64,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.5.5,ASSETS,19984.1855,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.6,ASSETS,12786.51,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.7,ASSETS,791.8,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,2,LIABILITY,817277.3245,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,2.1,LIABILITY,8500,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,2.1.1,LIABILITY,325388.86,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,2.1.2,LIABILITY,224067.5999999999,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,2.2,LIABILITY,2268.01,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,2.3,LIABILITY,226453.4245,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,2.7,LIABILITY,5950,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,2.8,LIABILITY,924384.1344999999,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,3,EQUITY,107106.81,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,3.1,EQUITY,101300.08,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,3.3,EQUITY,-4061.5,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,3.4,EQUITY,9868.23,,,,,,,,,,,
rabitabank,2023_Q1,Balance Sheet,3.4.2,EQUITY,3463.22,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1,ASSETS,1025466.8240000003,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.1,ASSETS,162932.65,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.10,ASSETS,64066.52,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.2,ASSETS,96176.66,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.3,ASSETS,611587.5699999999,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.4,ASSETS,27355.01,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.5,ASSETS,681771.2200000002,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.5.1,ASSETS,230028.71,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.5.2,ASSETS,333624.1100000002,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.5.3,ASSETS,118118.4,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.5.4,ASSETS,6928.43,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.5.5,ASSETS,20499.956,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.6,ASSETS,12897.21,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.7,ASSETS,767.51,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,2,LIABILITY,912531.6139999999,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,2.1,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,2.1.1,LIABILITY,356362.38,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,2.1.2,LIABILITY,255225.19,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,2.2,LIABILITY,2268.01,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,2.3,LIABILITY,231258.384,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,2.4,LIABILITY,15015.01,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,2.7,LIABILITY,5950,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,2.8,LIABILITY,1025466.8239999999,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,3,EQUITY,112935.21,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,3.1,EQUITY,101300.08,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,3.3,EQUITY,1240.84,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,3.4,EQUITY,10394.29,,,,,,,,,,,
rabitabank,2023_Q2,Balance Sheet,3.4.2,EQUITY,3463.22,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1,ASSETS,1003767.8535,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.1,ASSETS,94288.82,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.10,ASSETS,49075.585,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.2,ASSETS,110661.35,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.3,ASSETS,635157.2,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.4,ASSETS,47852.075,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.5,ASSETS,701471.02,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.5.1,ASSETS,241313.46,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.5.2,ASSETS,334629.02,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.5.3,ASSETS,125528.54,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.5.4,ASSETS,7108.54,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.5.5,ASSETS,17260.6565,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.6,ASSETS,12516.37,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.7,ASSETS,765.54,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,2,LIABILITY,884283.6334999999,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,2.1,LIABILITY,4397.75,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,2.1.1,LIABILITY,379996.65,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,2.1.2,LIABILITY,255160.55,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,2.2,LIABILITY,2268.01,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,2.3,LIABILITY,211697.3535,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,2.7,LIABILITY,5950,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,2.8,LIABILITY,1003767.8534999999,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,3,EQUITY,119484.22,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,3.1,EQUITY,101300.08,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,3.3,EQUITY,7676.5,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,3.4,EQUITY,10507.64,,,,,,,,,,,
rabitabank,2023_Q3,Balance Sheet,3.4.2,EQUITY,3463.22,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1,ASSETS,1138449.9815,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.1,ASSETS,101387.19,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.10,ASSETS,66376.9895,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.2,ASSETS,110760.94,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.3,ASSETS,753824.1899999999,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.4,ASSETS,136795.86,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.5,ASSETS,721158.6100000001,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.5.1,ASSETS,239634.0199999999,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.5.2,ASSETS,345404.9400000002,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.5.3,ASSETS,136119.65,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.5.4,ASSETS,7502.77,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.5.5,ASSETS,15566.428,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.6,ASSETS,12105.84,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.7,ASSETS,739.48,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,2,LIABILITY,1022098.4615,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,2.1,LIABILITY,4691.5,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,2.1.1,LIABILITY,445386.09,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,2.1.2,LIABILITY,308438.1,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,2.2,LIABILITY,1134,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,2.3,LIABILITY,224337.2315,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,2.7,LIABILITY,5950,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,2.8,LIABILITY,1138449.9815,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,3,EQUITY,116351.52,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,3.1,EQUITY,101300.08,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,3.3,EQUITY,3920.49,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,3.4,EQUITY,11130.95,,,,,,,,,,,
rabitabank,2023_Q4,Balance Sheet,3.4.2,EQUITY,3463.22,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1,ASSETS,1080325.2545000005,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.1,ASSETS,102777.42,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.10,ASSETS,47252.0595,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.2,ASSETS,145663.37,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.3,ASSETS,679433.8100000001,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.4,ASSETS,72267.265,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.5,ASSETS,717380.3800000002,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.5.1,ASSETS,245846.66,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.5.2,ASSETS,329760.5000000002,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.5.3,ASSETS,141773.22,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.5.4,ASSETS,7705.6,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.5.5,ASSETS,20201.07,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.6,ASSETS,11744.54,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.7,ASSETS,693.29,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,2,LIABILITY,959452.7637,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,2.1,LIABILITY,2748,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,2.1.1,LIABILITY,450693.14,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,2.1.2,LIABILITY,228740.67,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,2.2,LIABILITY,1134,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,2.3,LIABILITY,237155.36,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,2.4,LIABILITY,0,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,2.7,LIABILITY,5950,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,2.8,LIABILITY,1080325.2545,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,3,EQUITY,120872.4908,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,3.1,EQUITY,101300.08,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,3.3,EQUITY,8233.77,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,3.4,EQUITY,11338.6408,,,,,,,,,,,
rabitabank,2024_Q1,Balance Sheet,3.4.2,EQUITY,3463.22,,,,,,,,,,,
rabitabank,2024_Q2,Balance Sheet,3,EQUITY,4,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1,ASSETS,1129075.2740000002,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.1,ASSETS,93938.51,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.10,ASSETS,46568.8345,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.2,ASSETS,151016.19,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.3,ASSETS,689731.22,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.4,ASSETS,20015.03,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.5,ASSETS,813874.7000000002,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.5.1,ASSETS,281725.24,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.5.2,ASSETS,379370.0900000002,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.5.3,ASSETS,152779.37,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.5.4,ASSETS,8688.22,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.5.5,ASSETS,22917.2705,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.6,ASSETS,11521.95,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.7,ASSETS,1062.13,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,2,LIABILITY,1002064.6740000001,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,2.1,LIABILITY,13995.2,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,2.1.1,LIABILITY,458758.02,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,2.1.2,LIABILITY,230973.2,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,2.2,LIABILITY,1134,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,2.3,LIABILITY,255484.67,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,2.4,LIABILITY,8550.604,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,2.7,LIABILITY,5950,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,2.8,LIABILITY,1129075.2740000002,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,3,EQUITY,127010.6,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,3.1,EQUITY,101300.08,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,3.3,EQUITY,13403.15,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,3.4,EQUITY,12307.37,,,,,,,,,,,
rabitabank,2024_Q3,Balance Sheet,3.4.2,EQUITY,3463.22,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1,ASSETS,1154464.6889999998,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.1,ASSETS,99858.07,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.10,ASSETS,66180.572,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.2,ASSETS,112428.05,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.3,ASSETS,677218.5179999999,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.4,ASSETS,30154.29,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.5,ASSETS,848091.91,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.5.1,ASSETS,293397.8800000001,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.5.2,ASSETS,399111.58,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.5.3,ASSETS,155582.45,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.5.4,ASSETS,8961.58,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.5.5,ASSETS,23519.793,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.6,ASSETS,10906.93,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.7,ASSETS,978.46,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,2,LIABILITY,1031499.2389999999,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,2.1,LIABILITY,9386.2,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,2.1.1,LIABILITY,461954.0599999999,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,2.1.2,LIABILITY,215264.458,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,2.2,LIABILITY,0,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,2.3,LIABILITY,281753.5,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,2.4,LIABILITY,8550.601,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,2.7,LIABILITY,14450,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,2.8,LIABILITY,1154464.689,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,3,EQUITY,122965.45,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,3.1,EQUITY,101300.08,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,3.3,EQUITY,9071.03,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,3.4,EQUITY,12594.34,,,,,,,,,,,
rabitabank,2024_Q4,Balance Sheet,3.4.2,EQUITY,3463.22,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1,ASSETS,1198397.4725000004,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.1,ASSETS,126791.47,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.10,ASSETS,67004.9295,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.2,ASSETS,110077.87,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.3,ASSETS,690055.59,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.4,ASSETS,25957.92,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.5,ASSETS,873970.5900000001,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.5.1,ASSETS,304070.91,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.5.2,ASSETS,403248.54,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.5.3,ASSETS,166651.14,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.5.4,ASSETS,9119.16,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.5.5,ASSETS,24940.457,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.6,ASSETS,10353.8,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.7,ASSETS,894.79,,,,,,,,,,,
rabitabank,2025_Q1,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
